2019/03/01 14:56:08.471 [I]  Downloading blogs/built/assets/img/slackicon-202e5894fe22e16be014e72b5f7785a1.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/slackicon-202e5894fe22e16be014e72b5f7785a1.png
2019/03/01 14:56:08.471 [I]  Download blogs/built/assets/icons/settings.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/settings.svg success +InfKB/s
2019/03/01 14:56:08.471 [I]  Downloading blogs/built/assets/img/small-d715adb9c331227f10b94291637d6e9f.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/small-d715adb9c331227f10b94291637d6e9f.png
2019/03/01 14:56:08.471 [I]  Download blogs/built/assets/icons/photos.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/photos.svg success +InfKB/s
2019/03/01 14:56:08.472 [I]  Downloading blogs/built/assets/img/touch-icon-ipad-8c8b6a3d9a005a24291d5cf101a3952d.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/touch-icon-ipad-8c8b6a3d9a005a24291d5cf101a3952d.png
2019/03/01 14:56:08.472 [I]  Download 2018-01-04/QQ20180104-1.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-1.png success 55.79KB/s
2019/03/01 14:56:08.472 [I]  Downloading blogs/built/assets/img/touch-icon-iphone-a673b92b2332a8b23ee7a47c591ecfdf.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/touch-icon-iphone-a673b92b2332a8b23ee7a47c591ecfdf.png
2019/03/01 14:56:08.469 [I]  Downloading blogs/built/assets/img/install-welcome-3e448684378da60f50541b9c4ab7f33f.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/install-welcome-3e448684378da60f50541b9c4ab7f33f.png
2019/03/01 14:56:08.469 [I]  Downloading blogs/built/assets/img/invite-placeholder-84df7462f66fa7c29f8157d92f3bb6ae.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/invite-placeholder-84df7462f66fa7c29f8157d92f3bb6ae.png
2019/03/01 14:56:08.473 [I]  Download blogs/built/assets/icons/recycle.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/recycle.svg success +InfKB/s
2019/03/01 14:56:08.473 [I]  Downloading blogs/built/assets/img/unsplash-404-df22dda5bf190487c18a1d5df46cd57c.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/unsplash-404-df22dda5bf190487c18a1d5df46cd57c.png
2019/03/01 14:56:08.474 [I]  Download blogs/built/assets/icons/search.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/search.svg success +InfKB/s
2019/03/01 14:56:08.474 [I]  Downloading blogs/built/assets/img/unsplashicon-41217ed54fd914774b7a644b3773332c.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/unsplashicon-41217ed54fd914774b7a644b3773332c.png
2019/03/01 14:56:08.474 [I]  Download blogs/built/assets/icons/shield.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/shield.svg success +InfKB/s
2019/03/01 14:56:08.475 [I]  Downloading blogs/built/assets/img/user-cover-d1638613da797d1bf42a73829b0db30e.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/user-cover-d1638613da797d1bf42a73829b0db30e.png
2019/03/01 14:56:08.475 [I]  Download blogs/built/assets/icons/spinner.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/spinner.svg success +InfKB/s
2019/03/01 14:56:08.475 [I]  Downloading blogs/built/assets/img/user-image-65d227a8129d14e33028afcad784158f.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/user-image-65d227a8129d14e33028afcad784158f.png
2019/03/01 14:56:08.475 [I]  Download blogs/built/assets/icons/plus.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/plus.svg success +InfKB/s
2019/03/01 14:56:08.476 [I]  Downloading blogs/built/assets/img/users-62c43224a1127a52d2c49eb07fd2fd53.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/users-62c43224a1127a52d2c49eb07fd2fd53.png
2019/03/01 14:56:08.476 [I]  Download blogs/built/assets/icons/signout.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/signout.svg success +InfKB/s
2019/03/01 14:56:08.476 [I]  Downloading blogs/built/assets/vendor.min-ad2d2d82db2ea5f42ae2e5bab8e29648.js => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/vendor.min-ad2d2d82db2ea5f42ae2e5bab8e29648.js
2019/03/01 14:56:08.477 [I]  Download blogs/built/assets/icons/lock.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/lock.svg success +InfKB/s
2019/03/01 14:56:08.477 [I]  Downloading blogs/built/assets/vendor.min-ff12ebb6f1fd389c50553f2ebfc030aa.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/vendor.min-ff12ebb6f1fd389c50553f2ebfc030aa.css
2019/03/01 14:56:08.478 [I]  Download blogs/built/assets/icons/trash.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/trash.svg success +InfKB/s
2019/03/01 14:56:08.478 [I]  Downloading blogs/css/dependencies.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/css/dependencies.css
2019/03/01 14:56:08.478 [I]  Download blogs/built/assets/icons/text-vector.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/text-vector.svg success +InfKB/s
2019/03/01 14:56:08.480 [I]  Downloading blogs/css/dependencies.css.map => /Users/acgpiano/github/imgcdn/qiniu/blogs/css/dependencies.css.map
2019/03/01 14:56:08.484 [I]  Download blogs/built/assets/icons/pencil-circle.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/pencil-circle.svg success +InfKB/s
2019/03/01 14:56:08.485 [I]  Downloading blogs/css/style.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/css/style.css
2019/03/01 14:56:08.488 [I]  Download blogs/built/assets/icons/print.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/print.png success +InfKB/s
2019/03/01 14:56:08.488 [I]  Downloading blogs/fonts/3Mz4hOHzs2npRMG3B1ascf0KIgDhPIHb_R-SWdtqte8.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/3Mz4hOHzs2npRMG3B1ascf0KIgDhPIHb_R-SWdtqte8.woff
2019/03/01 14:56:08.494 [I]  Download blogs/built/assets/icons/sync.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/sync.svg success +InfKB/s
2019/03/01 14:56:08.494 [I]  Downloading blogs/fonts/6LmGj5dOJopQKEkt88GowQfd-b-I5PxxcmB4_-MNcqw.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/6LmGj5dOJopQKEkt88GowQfd-b-I5PxxcmB4_-MNcqw.woff
2019/03/01 14:56:08.498 [I]  Download 2018-01-04/QQ20180104-170745.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-170745.png success 82.22KB/s
2019/03/01 14:56:08.498 [I]  Downloading blogs/fonts/6LmGj5dOJopQKEkt88GowWT7sFQ1Iz1BbpcuCPlgc9Q.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/6LmGj5dOJopQKEkt88GowWT7sFQ1Iz1BbpcuCPlgc9Q.woff
2019/03/01 14:56:08.499 [I]  Download blogs/built/assets/icons/trophy.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/trophy.svg success +InfKB/s
2019/03/01 14:56:08.499 [I]  Download blogs/built/assets/icons/paint-palette.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/paint-palette.svg success +InfKB/s
2019/03/01 14:56:08.499 [I]  Downloading blogs/fonts/AIed271kqQlcIRSOnQH0yTqR_3kx9_hJXbbyU8S6IN0.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/AIed271kqQlcIRSOnQH0yTqR_3kx9_hJXbbyU8S6IN0.woff
2019/03/01 14:56:08.499 [I]  Downloading blogs/fonts/6LmGj5dOJopQKEkt88GowY_zIojJi0m4a5Z6tRh6itY.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/6LmGj5dOJopQKEkt88GowY_zIojJi0m4a5Z6tRh6itY.woff
2019/03/01 14:56:08.503 [I]  Download 20171208/color-eye-love-maconha-favim-com-803200.jpg => /Users/acgpiano/github/imgcdn/qiniu/20171208/color-eye-love-maconha-favim-com-803200.jpg success 67.54KB/s
2019/03/01 14:56:08.503 [I]  Downloading blogs/fonts/AKu1CjQ4qnV8MUltkAX3sL2aU247V0zTzydO4RoO9Ok.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/AKu1CjQ4qnV8MUltkAX3sL2aU247V0zTzydO4RoO9Ok.woff
2019/03/01 14:56:08.520 [I]  Download blogs/built/assets/icons/ticket.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/ticket.svg success +InfKB/s
2019/03/01 14:56:08.520 [I]  Downloading blogs/fonts/BjAYBlHtW3CJxDcjzrnZCIbN6UDyHWBl620a-IRfuBk.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/BjAYBlHtW3CJxDcjzrnZCIbN6UDyHWBl620a-IRfuBk.woff
2019/03/01 14:56:08.530 [I]  Download blogs/built/assets/icons/text.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/text.svg success +InfKB/s
2019/03/01 14:56:08.531 [I]  Downloading blogs/fonts/FZJT_Xian.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/FZJT_Xian.woff
2019/03/01 14:56:08.541 [I]  Download blogs/built/assets/icons/unsplash.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/unsplash.svg success +InfKB/s
2019/03/01 14:56:08.542 [I]  Downloading blogs/fonts/icons.eot => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/icons.eot
2019/03/01 14:56:08.544 [I]  Download blogs/built/assets/icons/terminal.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/terminal.svg success +InfKB/s
2019/03/01 14:56:08.544 [I]  Downloading blogs/fonts/icons.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/icons.svg
2019/03/01 14:56:08.552 [I]  Download 2018-01-04/QQ20180104-8.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-8.png success 85.77KB/s
2019/03/01 14:56:08.552 [I]  Downloading blogs/fonts/icons.ttf => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/icons.ttf
2019/03/01 14:56:08.553 [I]  Download 2018-01-04/QQ20180104-170814.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-170814.png success 93.40KB/s
2019/03/01 14:56:08.553 [I]  Downloading blogs/fonts/icons.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/icons.woff
2019/03/01 14:56:08.561 [I]  Download blogs/built/assets/icons/arrow-up-small.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/arrow-up-small.svg success 0.70KB/s
2019/03/01 14:56:08.561 [I]  Downloading blogs/fonts/icons.woff2 => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/icons.woff2
2019/03/01 14:56:08.563 [I]  Download blogs/built/assets/ghost.min-2fac9bb0406fefc9215b8fe3f9e2a7ec.js => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/ghost.min-2fac9bb0406fefc9215b8fe3f9e2a7ec.js success 800.71KB/s
2019/03/01 14:56:08.563 [I]  Downloading blogs/fonts/nAqt4hiqwq3tzCecpgPmVX9UU5BmOJGkLxUCVv5VXdc.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/nAqt4hiqwq3tzCecpgPmVX9UU5BmOJGkLxUCVv5VXdc.woff
2019/03/01 14:56:08.563 [I]  Download 2018-01-04/QQ20180104-170730.png => /Users/acgpiano/github/imgcdn/qiniu/2018-01-04/QQ20180104-170730.png success 79.69KB/s
2019/03/01 14:56:08.564 [I]  Downloading blogs/fonts/nAqt4hiqwq3tzCecpgPmVYM8pfYvjMoOxygpzLVILAs.woff => /Users/acgpiano/github/imgcdn/qiniu/blogs/fonts/nAqt4hiqwq3tzCecpgPmVYM8pfYvjMoOxygpzLVILAs.woff
2019/03/01 14:56:08.566 [I]  Download blogs/built/assets/icons/support.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/support.svg success +InfKB/s
2019/03/01 14:56:08.566 [I]  Downloading blogs/js/dependencies.js => /Users/acgpiano/github/imgcdn/qiniu/blogs/js/dependencies.js
2019/03/01 14:56:08.567 [I]  Download blogs/built/assets/img/contributors/GeorginaLusby-6cea5defddee3c4ea7320e580521e832.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/GeorginaLusby-6cea5defddee3c4ea7320e580521e832.jpeg success +InfKB/s
2019/03/01 14:56:08.567 [I]  Downloading blogs/js/script.js => /Users/acgpiano/github/imgcdn/qiniu/blogs/js/script.js
2019/03/01 14:56:08.575 [I]  Download blogs/built/assets/icons/window-app.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/window-app.svg success +InfKB/s
2019/03/01 14:56:08.576 [I]  Downloading bundle/.DS_Store => /Users/acgpiano/github/imgcdn/qiniu/bundle/.DS_Store
2019/03/01 14:56:08.582 [I]  Download blogs/built/assets/icons/unsplash-heart.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/unsplash-heart.svg success +InfKB/s
2019/03/01 14:56:08.582 [I]  Downloading bundle/css/font-awesome.css => /Users/acgpiano/github/imgcdn/qiniu/bundle/css/font-awesome.css
2019/03/01 14:56:08.585 [I]  Download 20171209/wallhaven-435722.jpg => /Users/acgpiano/github/imgcdn/qiniu/20171209/wallhaven-435722.jpg success 68.32KB/s
2019/03/01 14:56:08.585 [I]  Downloading bundle/css/font-awesome.min.css => /Users/acgpiano/github/imgcdn/qiniu/bundle/css/font-awesome.min.css
2019/03/01 14:56:08.587 [I]  Download blogs/built/assets/icons/user-group2.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/user-group2.svg success +InfKB/s
2019/03/01 14:56:08.587 [I]  Downloading bundle/css/grids-responsive-min.css => /Users/acgpiano/github/imgcdn/qiniu/bundle/css/grids-responsive-min.css
2019/03/01 14:56:08.587 [I]  Download blogs/built/assets/img/contributors/acburdine-d9777fe2601dc215afb6723315829c89.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/acburdine-d9777fe2601dc215afb6723315829c89.jpeg success +InfKB/s
2019/03/01 14:56:08.588 [I]  Downloading bundle/fonts/FontAwesome.otf => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/FontAwesome.otf
2019/03/01 14:56:08.589 [I]  Download blogs/built/assets/icons/wrench-double.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/wrench-double.svg success +InfKB/s
2019/03/01 14:56:08.589 [I]  Downloading bundle/fonts/fontawesome-webfont.eot => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/fontawesome-webfont.eot
2019/03/01 14:56:08.590 [I]  Download blogs/built/assets/icons/window-pulse.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/window-pulse.svg success +InfKB/s
2019/03/01 14:56:08.590 [I]  Downloading bundle/fonts/fontawesome-webfont.svg => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/fontawesome-webfont.svg
2019/03/01 14:56:08.591 [I]  Download blogs/built/assets/img/contributors/AileenCGN-bf8b9ffbb34c0fd93beb8136af07771b.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/AileenCGN-bf8b9ffbb34c0fd93beb8136af07771b.jpeg success +InfKB/s
2019/03/01 14:56:08.591 [I]  Downloading bundle/fonts/fontawesome-webfont.ttf => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/fontawesome-webfont.ttf
2019/03/01 14:56:08.592 [I]  Download blogs/built/assets/img/404-ghost-651b3fdcf3b50d842e14183baee4de38.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/404-ghost-651b3fdcf3b50d842e14183baee4de38.png success +InfKB/s
2019/03/01 14:56:08.592 [I]  Downloading bundle/fonts/fontawesome-webfont.woff => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/fontawesome-webfont.woff
2019/03/01 14:56:08.592 [I]  Download blogs/built/assets/img/404-ghost@2x-ebb9fb38ad8ffff4c3f23500f4583fb8.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/404-ghost@2x-ebb9fb38ad8ffff4c3f23500f4583fb8.png success +InfKB/s
2019/03/01 14:56:08.593 [I]  Downloading bundle/fonts/fontawesome-webfont.woff2 => /Users/acgpiano/github/imgcdn/qiniu/bundle/fonts/fontawesome-webfont.woff2
2019/03/01 14:56:08.595 [I]  Download blogs/built/assets/img/contributors/halfdan-00d6783e5fba2900ee1380939297d8ee.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/halfdan-00d6783e5fba2900ee1380939297d8ee.jpeg success +InfKB/s
2019/03/01 14:56:08.595 [I]  Downloading bundle/images/.DS_Store => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/.DS_Store
2019/03/01 14:56:08.597 [I]  Download blogs/built/assets/icons/zap.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/zap.svg success +InfKB/s
2019/03/01 14:56:08.597 [I]  Downloading bundle/images/blog-bg-lg.jpg => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/blog-bg-lg.jpg
2019/03/01 14:56:08.600 [I]  Download blogs/built/assets/img/contributors/ErisDS-c958ccb9e3597320dee745a42f478569.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/ErisDS-c958ccb9e3597320dee745a42f478569.jpeg success +InfKB/s
2019/03/01 14:56:08.601 [I]  Downloading bundle/images/blog-bg.jpg => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/blog-bg.jpg
2019/03/01 14:56:08.601 [I]  Download blogs/built/assets/icons/plane.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/plane.svg success +InfKB/s
2019/03/01 14:56:08.601 [I]  Downloading bundle/images/favicon.ico => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/favicon.ico
2019/03/01 14:56:08.605 [I]  Download blogs/built/assets/img/contributors/dbalders-452347a406c2ca23657daea9100878f3.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/dbalders-452347a406c2ca23657daea9100878f3.jpeg success +InfKB/s
2019/03/01 14:56:08.606 [I]  Downloading bundle/images/icon.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/icon.png
2019/03/01 14:56:08.606 [I]  Download blogs/built/assets/icons/server.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/server.svg success +InfKB/s
2019/03/01 14:56:08.607 [I]  Downloading bundle/images/main-bg.jpg => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/main-bg.jpg
2019/03/01 14:56:08.607 [I]  Download blogs/built/assets/icons/hotspot.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/hotspot.svg success +InfKB/s
2019/03/01 14:56:08.607 [I]  Download blogs/built/assets/img/ampicon-5ce435966fd374ee1bbb9d6df810da6a.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/ampicon-5ce435966fd374ee1bbb9d6df810da6a.png success +InfKB/s
2019/03/01 14:56:08.607 [I]  Downloading bundle/images/passport/alipay.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/alipay.png
2019/03/01 14:56:08.607 [I]  Downloading bundle/images/passport/arrow-right.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/arrow-right.png
2019/03/01 14:56:08.611 [I]  Download blogs/built/assets/icons/mobile-phone-heart.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/mobile-phone-heart.svg success +InfKB/s
2019/03/01 14:56:08.611 [I]  Download blogs/built/assets/img/contributors/cobbspur-07ded67009757d12517621fc856eba62.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/cobbspur-07ded67009757d12517621fc856eba62.jpeg success +InfKB/s
2019/03/01 14:56:08.611 [I]  Downloading bundle/images/passport/clear-input.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/clear-input.png
2019/03/01 14:56:08.611 [I]  Downloading bundle/images/passport/eye-close.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/eye-close.png
2019/03/01 14:56:08.613 [I]  Download blogs/built/assets/img/contributors/frantzypants-637b03f85dff89700a661fde79daea5c.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/frantzypants-637b03f85dff89700a661fde79daea5c.jpeg success +InfKB/s
2019/03/01 14:56:08.613 [I]  Downloading bundle/images/passport/eye.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/eye.png
2019/03/01 14:56:08.613 [I]  Download blogs/built/assets/img/contributors/kevinansfield-925606c55bc2f3f2f05c0fa58b953ad1.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/kevinansfield-925606c55bc2f3f2f05c0fa58b953ad1.jpeg success +InfKB/s
2019/03/01 14:56:08.613 [I]  Downloading bundle/images/passport/facebook.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/facebook.png
2019/03/01 14:56:08.618 [I]  Download blogs/built/assets/img/contributors/rwjblue-5c7cc009cda45baca2d45f0d1ed19e48.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/rwjblue-5c7cc009cda45baca2d45f0d1ed19e48.jpeg success +InfKB/s
2019/03/01 14:56:08.618 [I]  Downloading bundle/images/passport/fb.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/fb.png
2019/03/01 14:56:08.622 [I]  Download blogs/built/assets/img/contributors/felixrieseberg-ecf29e8eadc58fab999c507049f898cf.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/felixrieseberg-ecf29e8eadc58fab999c507049f898cf.jpeg success +InfKB/s
2019/03/01 14:56:08.622 [I]  Downloading bundle/images/passport/go-back.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/go-back.png
2019/03/01 14:56:08.625 [I]  Download blogs/built/assets/img/large-70a667d61d5176305f12c460e2d3c5a3.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/large-70a667d61d5176305f12c460e2d3c5a3.png success +InfKB/s
2019/03/01 14:56:08.625 [I]  Downloading bundle/images/passport/info.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/info.png
2019/03/01 14:56:08.626 [I]  Download blogs/built/assets/img/contributors/bnookala-5896fcdd2f477495323e420efe890657.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/bnookala-5896fcdd2f477495323e420efe890657.jpeg success +InfKB/s
2019/03/01 14:56:08.626 [I]  Downloading bundle/images/passport/qq.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/qq.png
2019/03/01 14:56:08.629 [I]  Download blogs/built/assets/img/contributors/sebgie-0fb02df00ee7834dbcc8beba84aec81e.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/sebgie-0fb02df00ee7834dbcc8beba84aec81e.png success +InfKB/s
2019/03/01 14:56:08.629 [I]  Downloading bundle/images/passport/success.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/success.png
2019/03/01 14:56:08.630 [I]  Download blogs/css/dependencies.css => /Users/acgpiano/github/imgcdn/qiniu/blogs/css/dependencies.css success +InfKB/s
2019/03/01 14:56:08.630 [I]  Downloading bundle/images/passport/wechat.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/wechat.png
2019/03/01 14:56:08.631 [I]  Download blogs/built/assets/img/contributors/mixonic-1ff87736dd02cfa080ae109b45131aa6.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/mixonic-1ff87736dd02cfa080ae109b45131aa6.png success +InfKB/s
2019/03/01 14:56:08.632 [I]  Downloading bundle/images/passport/weibo.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/weibo.png
2019/03/01 14:56:08.636 [I]  Download blogs/built/assets/img/unsplashicon-41217ed54fd914774b7a644b3773332c.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/unsplashicon-41217ed54fd914774b7a644b3773332c.png success +InfKB/s
2019/03/01 14:56:08.636 [I]  Downloading bundle/images/passport/weixin.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/weixin.png
2019/03/01 14:56:08.636 [I]  Download blogs/built/assets/img/invite-placeholder-84df7462f66fa7c29f8157d92f3bb6ae.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/invite-placeholder-84df7462f66fa7c29f8157d92f3bb6ae.png success +InfKB/s
2019/03/01 14:56:08.636 [I]  Downloading bundle/images/passport/yoho-family.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/yoho-family.png
2019/03/01 14:56:08.641 [I]  Download blogs/built/assets/icons/user-group.svg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/icons/user-group.svg success +InfKB/s
2019/03/01 14:56:08.641 [I]  Downloading bundle/images/passport/yoho.png => /Users/acgpiano/github/imgcdn/qiniu/bundle/images/passport/yoho.png
2019/03/01 14:56:08.648 [I]  Download blogs/built/assets/img/slackicon-202e5894fe22e16be014e72b5f7785a1.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/slackicon-202e5894fe22e16be014e72b5f7785a1.png success +InfKB/s
2019/03/01 14:56:08.648 [I]  Downloading bundle/scripts/blog.blog.js => /Users/acgpiano/github/imgcdn/qiniu/bundle/scripts/blog.blog.js
2019/03/01 14:56:08.652 [I]  Download blogs/built/assets/img/medium-9a009f5d94762ca5d4de3b6f1ab1c1c0.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/medium-9a009f5d94762ca5d4de3b6f1ab1c1c0.png success +InfKB/s
2019/03/01 14:56:08.652 [I]  Downloading bundle/scripts/blog.index.js => /Users/acgpiano/github/imgcdn/qiniu/bundle/scripts/blog.index.js
2019/03/01 14:56:08.657 [I]  Download blogs/built/assets/img/contributors/JohnONolan-47041b80c35c6341b9b929b03139aecc.jpeg => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/contributors/JohnONolan-47041b80c35c6341b9b929b03139aecc.jpeg success +InfKB/s
2019/03/01 14:56:08.658 [I]  Downloading bundle/scripts/blog.login.js => /Users/acgpiano/github/imgcdn/qiniu/bundle/scripts/blog.login.js
2019/03/01 14:56:08.664 [I]  Download blogs/built/assets/img/touch-icon-iphone-a673b92b2332a8b23ee7a47c591ecfdf.png => /Users/acgpiano/github/imgcdn/qiniu/blogs/built/assets/img/touch-icon-iphone-a673b92b2332a8b23ee7a47c591ecfdf.png success +InfKB/s
2019/03/01 14:56:08.664 [I]  Downloading bundle/scripts/blog.manage.js => /Users/acgpiano/github/imgcdn/qiniu/bundle/scripts/blog.manage.js
